sponsor_name,facebook_followers_sponsor,x_followers_sponsor,instagram_followers_sponsor,youtube_followers_sponsor,category,source_sheet,snapshot_year_sponsor,social_followers_total_sponsor,platforms_available,facebook_share_sponsor,x_share_sponsor,instagram_share_sponsor,youtube_share_sponsor,log_facebook_followers_sponsor,log_x_followers_sponsor,log_instagram_followers_sponsor,log_youtube_followers_sponsor,log_social_followers_total_sponsor,sponsor_social_total,sponsor_facebook_share,sponsor_x_share,sponsor_instagram_share,sponsor_youtube_share,club_name,facebook_followers_club,x_followers_club,instagram_followers_club,youtube_followers_club,snapshot_year_club,social_followers_total_club,social_platforms_available,facebook_share_club,x_share_club,instagram_share_club,youtube_share_club,log_facebook_followers_club,log_x_followers_club,log_instagram_followers_club,log_youtube_followers_club,log_social_followers_total_club,social_data_status,social_data_notes,sponsor_club_digital_fit,sponsor_club_platform_mix_fit,league,country,SVI_2025,svi_rank,predicted_sponsorship_eur_m,match_based_roi_base_pct,aev_cost_coverage_pct,roi_efficiency_index,roi_proxy_available,sponsor_entity_key,sponsor_club_rank,digital_fit_percentile,svi_percentile,recommendation_class,roi_support,recommendation_evidence,recommendation_priority_order,final_recommendation_rank
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Arsenal,47000000.0,21411952.0,31700000.0,5180000.0,2025,105291952.0,4,0.4463778960048152,0.2033579166620445,0.3010676447521839,0.0491965425809562,17.665658180950928,16.879459875462175,17.27182727039325,15.46031580728584,18.47224755443098,WORKBOOK,,86.9836058757949,66.15318000853914,Premier League,England,58.97,11,115.59,,,,0,Acqua Lete | BEVANDE,35,64.58333333333334,89.58333333333334,HIGH_VALUE,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,3,11
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,FSV Mainz 05,449611.0,191141.0,341000.0,32100.0,2025,1013852.0,4,0.4434680801537108,0.1885294895112896,0.3363410044069548,0.0316614259280447,13.016140267596896,12.16077188630001,12.739640688812674,10.376642461280849,13.829268482209836,WORKBOOK,,85.71338080801732,64.88657982641813,Bundesliga,Germany,50.47,18,100.65,,,,0,Acqua Lete | BEVANDE,40,59.375,82.29166666666666,HIGH_VALUE,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,3,12
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Manchester United,85000000.0,37785441.0,65300000.0,10600000.0,2025,198685441.0,4,0.4278119200490387,0.1901772007542314,0.3286602162259086,0.0533506629708213,18.258161826219297,17.447434454132203,17.994502609560595,16.176364653421913,19.107233438607444,WORKBOOK,,85.09404521603466,64.29658241296148,Premier League,England,86.47,5,163.96,-72.08777100106478,27.912228998935213,62.76316345479866,1,Acqua Lete | BEVANDE,41,58.333333333333336,95.83333333333334,HIGH_VALUE,ROI_RELATIVELY_STRONG,SPONSOR_FIT + SVI + ROI_PROXY,3,13
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Chelsea,57000000.0,25235021.0,44500000.0,6240000.0,2025,132975021.0,4,0.4286519345614542,0.1897726415850688,0.3346493173330651,0.0469261065204118,17.858561843342684,17.04374334956115,17.61099976960838,15.646490900602007,18.70567186403727,WORKBOOK,,84.86420861780253,64.38058386420302,Premier League,England,64.59,9,125.48,,,,0,Acqua Lete | BEVANDE,44,55.208333333333336,91.66666666666666,HIGH_VALUE,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,3,14
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Augsburg,468311.0,191528.0,290000.0,29700.0,2025,979539.0,4,0.4780932663222189,0.1955287129966239,0.2960576352753693,0.0303203854057878,13.056890019442944,12.16279451216889,12.577639650232571,10.298935994257638,13.794838352694736,WORKBOOK,,89.14375645073852,68.21499439104325,Bundesliga,Germany,44.18,26,89.59,,,,0,Acqua Lete | BEVANDE,33,66.66666666666666,73.95833333333334,BALANCED,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,4,15
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Olympique de Marseille,7400000.0,3842411.0,3800000.0,890000.0,2025,15932411.0,4,0.4644620327708091,0.2411694626757996,0.2385075303417668,0.0558609742116243,15.816990693309524,15.16161085237597,15.150511887854474,13.698977865303196,16.583866082853906,WORKBOOK,,88.40247359092159,67.96159368513852,Ligue 1,France,30.36,43,65.28,,,,0,Acqua Lete | BEVANDE,34,65.625,56.25,BALANCED,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,4,16
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Fulham,1800000.0,784862.0,1300000.0,343000.0,2025,4227862.0,4,0.4257471033822769,0.1856404016971225,0.3074840191094222,0.0811284758111783,14.403297778421797,13.573264459240765,14.077875591662238,12.745488641595722,15.25720722241984,WORKBOOK,,86.04061549439618,64.09010074628529,Premier League,England,27.72,48,60.63,,,,0,Acqua Lete | BEVANDE,38,61.458333333333336,51.041666666666664,BALANCED,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,4,17
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Atlético Madrid,23000000.0,5125827.0,17900000.0,8310000.0,2025,54335827.0,4,0.4232934560837732,0.0943360446138051,0.3294327332130235,0.152937766089398,16.951004817371683,15.449802630914787,16.700311326676903,15.932970287168567,17.810694383159337,WORKBOOK,,85.92160829425136,63.844736016434936,La Liga,Spain,26.6,49,58.67,-58.15713108266194,41.84286891733806,100.0,1,Acqua Lete | BEVANDE,39,60.416666666666664,50.0,BALANCED,ROI_RELATIVELY_STRONG,SPONSOR_FIT + SVI + ROI_PROXY,4,18
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,FC St. Pauli,565243.0,219970.0,460000.0,45200.0,2025,1290413.0,4,0.4380326298634623,0.1704648046788121,0.3564750200129726,0.0350275454447529,13.245012775311654,12.3012509984639,13.03898394237596,10.718874489469398,14.07047365508332,WORKBOOK,,84.97522354120642,64.6796467490641,Bundesliga,Germany,36.27,34,75.67,,,,0,Acqua Lete | BEVANDE,43,56.25,65.625,BALANCED,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,4,19
Acqua Lete,133405.0,5231.0,24300.0,7040.0,BEVANDE,BEVANDE,2025,169976.0,4,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,11.801152388963446,8.562548893137034,10.098272780745283,8.859505484519133,12.043418412761676,169976.0,0.7848460959194239,0.030774932931708,0.1429613592507177,0.0414176118981503,Wolverhampton Wanderers,3600000.0,1292300.0,3000000.0,805000.0,2025,8697300.0,4,0.4139215618640268,0.1485863428880227,0.3449346348866889,0.0925574603612615,15.096444681204078,14.071934908327114,14.914123179965662,13.598598798635951,15.978523305608508,WORKBOOK,,84.47427920088295,62.907546594460285,Premier League,England,39.59,31,81.52,,,,0,Acqua Lete | BEVANDE,46,53.125,68.75,BALANCED,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,4,20
